Id,y
10123,-765.0217471991647
10124,178.0726965163714
10125,-7.649879385671802
10126,134.7968462337588
10127,-477.4585142128702
10128,-248.70625301323685
10129,-361.884657223865
10130,-18.75561174855453
10131,7.795604374434674
10132,-109.10598972538492
10133,-63.07374524219506
10134,591.8231837349167
10135,259.61263369662987
10136,-279.8658320087677
10137,93.22535940051867
10138,-427.28731541913544
10139,84.38656633089806
10140,-311.5446306441576
10141,11.419268612560614
10142,-297.8314684235848
10143,-331.9289709686444
10144,656.0132305257328
10145,-476.66268136505533
10146,361.19404513377447
10147,-150.18526861192362
10148,299.9467190243257
10149,-191.72143219270671
10150,151.94999511612008
10151,-64.6727578157661
10152,351.2448616306338
10153,-370.63644575627285
10154,349.2249817861115
10155,273.5246096168016
10156,783.1971843196887
10157,-124.23788973573912
10158,-155.22004432990892
10159,-506.9556493864119
10160,201.69321238561616
10161,-415.1740571596374
10162,-348.1651051695662
10163,-201.95224108681055
10164,-658.950447053338
10165,179.3464016817149
10166,124.0692581616879
10167,-209.15025355201732
10168,213.70513477400604
10169,-82.11721023809017
10170,-97.11026989727128
10171,124.26800574647994
10172,50.28991565714355
10173,538.7439592813378
10174,630.0175345543378
10175,217.25927782654423
10176,-491.733741326709
10177,-131.14175113883397
10178,362.39302241729445
10179,-14.363038055408254
10180,-30.26175736167677
10181,-107.32358076729884
10182,-334.062592929672
10183,299.5063996464328
10184,-103.47221484505474
10185,179.82049946719474
10186,122.2007088790076
10187,86.58037161690754
10188,386.48256056699284
10189,-613.3611745045839
10190,-269.81638738346226
10191,260.7314512622873
10192,-44.62016128042845
10193,-159.1571757641674
10194,-145.24559879357486
10195,447.2282148760005
10196,476.35698596959475
10197,121.79421345327205
10198,-1.5356790561063747
10199,410.74409653878075
10200,90.82809979964686
10201,150.07336956845018
10202,24.033652961547688
10203,273.8866340536297
10204,-154.52926038025225
10205,42.588901507065884
10206,617.3417063168577
10207,38.93936076142802
10208,-91.43610119490349
10209,225.35327477391058
10210,151.05827577085586
10211,-86.91664773646099
10212,-101.717889580072
10213,161.93776502605516
10214,357.8704141035455
10215,32.145978186554714
10216,-379.145399200293
10217,-165.94213222367236
10218,257.45392169454186
10219,-124.83850779184193
10220,47.0845147229919
10221,-67.05065138980302
10222,287.17334413416523
10223,836.2674277701633
10224,-78.73329260205574
10225,-293.0092291521958
10226,284.91632646225656
10227,377.9514320082295
10228,-473.9426195897227
10229,-538.8094549766048
10230,-372.904750403189
10231,-83.37700889968718
10232,157.46205951911202
10233,167.50291456151146
10234,-105.69040574319556
10235,561.1616879176291
10236,-149.3553189574689
10237,196.96680512352322
10238,-33.81991172758043
10239,5.199419882337796
10240,-121.70842296063304
10241,53.473579817377825
10242,531.2918938411243
10243,-157.60262258937695
10244,-183.77196239261264
10245,643.8322464256652
10246,17.780306010129152
10247,-92.07939719460205
10248,485.4931646050772
10249,-221.2365786079402
10250,490.60650504846285
10251,-43.67715915424961
10252,139.93322987117637
10253,207.50447442761129
10254,17.092647024359394
10255,-396.4720331605296
10256,-168.30166761529324
10257,-75.59324100124468
10258,-292.0735078007691
10259,-59.373665346632194
10260,247.3690470643848
10261,206.8311275818557
10262,17.462464464079517
10263,-181.81148500657
10264,300.1761509454853
10265,-567.6387247955894
10266,311.5932728526358
10267,-9.929511835493429
10268,161.40782304547855
10269,272.38559922972433
10270,55.1224574194251
10271,-15.27826741219718
10272,286.40230194290257
10273,387.8886119434742
10274,-148.57888863638618
10275,171.95235244839677
10276,-411.570592222679
10277,213.802538270752
10278,133.9300243737175
10279,-99.01717750124276
10280,-162.41724224558152
10281,-39.07419011347814
10282,-295.1584521832397
10283,141.32481354359632
10284,163.05983005334488
10285,-55.45540146241699
10286,-145.74067609352196
10287,16.350462436354
10288,-364.29855848282773
10289,558.6630187376719
10290,40.050661219007566
10291,67.63734504297014
10292,559.8400846554672
10293,469.80694715741737
10294,-149.49980105453034
10295,-328.8227866996959
10296,425.7713170466757
10297,85.50466241179338
10298,-166.91553705584923
10299,-662.2984070393502
10300,50.280391653003505
10301,-11.355718332960663
10302,-451.81126444953264
10303,78.67283313413122
10304,-386.8187999173569
10305,-273.2273830523733
10306,352.0150454400227
10307,-263.8480409181033
10308,-214.73022299361082
10309,-84.88115489738499
10310,745.8832791254231
10311,-418.97510845227544
10312,739.1991251661946
10313,-469.0774263529479
10314,481.82984486567165
10315,363.2079747874404
10316,-270.2530418207198
10317,-399.59212471613273
10318,234.45728030706553
10319,-38.73469357032701
10320,238.36874871850756
10321,28.697441990183762
10322,238.23095785965452
10323,-130.00744030000104
10324,-681.2945617788497
10325,61.580652959543585
10326,-444.9298506709598
10327,-14.713208392840244
10328,680.4767823428581
10329,288.7326064937663
10330,839.9704901556731
10331,416.65747651918156
10332,167.35603728915822
10333,-86.77953786706708
10334,332.76996760043625
10335,-201.33443093425356
10336,-43.62508298784162
10337,-107.9023777960966
10338,-284.0357380251711
10339,232.60855717832666
10340,237.8331517154011
10341,74.39980567720293
10342,255.51770406364605
10343,-168.64961928561047
10344,68.56334601629021
10345,-365.44198172526126
10346,189.70649886094608
10347,-369.83324976670986
10348,-250.9002439023796
10349,76.31355019623233
10350,-344.94550923377693
10351,-187.42339326812652
10352,482.16975698252196
10353,125.75266972885937
10354,450.6919437521873
10355,216.1761901820816
10356,34.34193571930473
10357,57.511455961215674
10358,-211.4194989471269
10359,49.762491809493405
10360,76.11104020758424
10361,-29.196254490440257
10362,33.04895852873673
10363,364.56271216309995
10364,234.48280987315297
10365,-21.79655485909143
10366,-476.93787704780175
10367,43.567658993046095
10368,-310.9572136651709
10369,-46.94111622603725
10370,181.19558107133588
10371,-214.9624298200716
10372,-80.22706031522159
10373,841.20822916574
10374,102.35678708587037
10375,37.29773804688157
10376,77.39818275960309
10377,435.7945214936923
10378,111.39479265155688
10379,-128.82922415387395
10380,573.0501210583968
10381,48.6024680779111
10382,-68.55414659218755
10383,56.68162450583026
10384,-360.30993199944
10385,131.90192283450452
10386,-264.52589763343053
10387,-378.79324972499353
10388,-190.0992925997661
10389,862.9152130409636
10390,159.57649666231197
10391,514.0204635801462
10392,61.387667803407425
10393,720.8758958326595
10394,-450.97673103980276
10395,105.89444211999717
10396,-27.532603044003167
10397,-23.435561966771687
10398,331.2059982949474
10399,-156.02456394824057
10400,0.9477018385598939
10401,17.232405165319555
10402,143.23908417021306
10403,53.2264513907477
10404,41.0133492697953
10405,-129.39255146834805
10406,430.9165210459315
10407,-427.9096196573563
10408,49.11400485209275
10409,-221.64758038918893
10410,-313.7597121868498
10411,115.24452244706923
10412,96.10097204453511
10413,-399.91598494242197
10414,-8.41140792356343
10415,733.184132437471
10416,-332.4267664916513
10417,83.6761204219442
10418,339.79274865544284
10419,-35.1157013145143
10420,38.20433543387844
10421,-606.1984890559308
10422,194.27285338946166
10423,155.03155116158234
10424,-111.25647787348278
10425,-63.33937163651666
10426,403.9358187289638
10427,690.9194303358622
10428,75.78129943645001
10429,-340.3154065235757
10430,-195.7615954269803
10431,40.44513870875548
10432,-137.6541879602936
10433,-95.67479658954484
10434,290.8435378725036
10435,568.4646813472785
10436,351.2186507540764
10437,194.71516658168417
10438,-312.15084208719395
10439,-518.3107868724493
10440,-80.75158048061445
10441,-109.91053830578579
10442,491.4108364751972
10443,371.4851448604945
10444,343.8566446684364
10445,114.60785397368366
10446,-315.2044219098833
10447,83.10396509307029
10448,-82.59915101774192
10449,-182.21902722527705
10450,-294.91729245130466
10451,-294.21055531486945
10452,611.5470417356526
10453,-34.756134103592245
10454,-115.04157690057811
10455,263.2793379023779
10456,346.05651209283866
10457,194.6116152691107
10458,257.35614963849457
10459,-303.2080949271164
10460,-173.19591085705972
10461,-88.53983448578438
10462,137.6016120001142
10463,337.04864927806716
10464,155.7252346036274
10465,-250.2907929052395
10466,148.06340015143508
10467,333.6821886093777
10468,-260.3363923834265
10469,340.30790922791505
10470,224.6853557126959
10471,-607.2797170619323
10472,-54.859592940918745
10473,-685.0910817258443
10474,268.25827077859356
10475,108.79743563388357
10476,-233.1676171727214
10477,115.89088157850352
10478,75.2887546149847
10479,312.5869539403431
10480,78.42590704679539
10481,-509.6307964395841
10482,142.15294578474666
10483,-567.6096744598856
10484,99.19784411012986
10485,181.76569364681092
10486,-27.407098394358343
10487,-646.8210508159772
10488,-261.6328162502993
10489,-398.87688919781544
10490,-259.41075205618387
10491,-252.05740356799083
10492,-25.64796722733304
10493,-479.3579494231418
10494,109.91068619021985
10495,161.94257969114005
10496,-436.8071742397558
10497,-66.01220442256877
10498,-73.60538265407108
10499,51.002739446195136
10500,7.609681032165312
10501,-38.39048673108336
10502,493.59597060692937
10503,-303.4490805444868
10504,285.36305876068656
10505,236.9308212194635
10506,-112.90288738209162
10507,-104.91639705404648
10508,70.11071172015298
10509,-334.40218077461896
10510,-526.1520613513334
10511,26.695126681540813
10512,16.62507687890728
10513,-282.6239186862398
10514,-156.76438922324908
10515,-368.7038524010561
10516,87.26698388397278
10517,9.621961449394831
10518,159.33855433394928
10519,737.8354361900726
10520,-63.525614896838434
10521,253.3923454040683
10522,-195.4792622604796
10523,-233.60406275700663
10524,672.0430027603318
10525,161.0264781163406
10526,-86.92388588378282
10527,767.4499376317873
10528,300.1434547015428
10529,-264.63326212053204
10530,506.8069224983683
10531,413.73257578606155
10532,-227.95565420458652
10533,270.72182191824623
10534,166.2721453884312
10535,467.83594699529954
10536,691.0141927413333
10537,-235.19550162577562
10538,-204.49475633783587
10539,235.56549902567036
10540,481.50822898950366
10541,-404.2863716261724
10542,499.63459887902366
10543,-280.42362428355955
10544,349.63535701277425
10545,56.279218559326985
10546,377.7838241995529
10547,58.23929412508271
10548,424.29981217464956
10549,85.80041244154782
10550,-252.99288852459006
10551,172.8678449550207
10552,-190.10660020571558
10553,306.96428652366967
10554,-179.11766493342498
10555,-155.77590494004843
10556,-208.75257057910866
10557,-257.4259780204176
10558,-187.8870804578445
10559,178.95968589803277
10560,769.2994246067672
10561,131.4540049564635
10562,-86.33605847725576
10563,-440.7896941287991
10564,522.2063378416935
10565,74.26044537058834
10566,-273.34519080824884
10567,23.88548320272251
10568,-140.88619011673762
10569,337.4418933254647
10570,63.42512024403199
10571,-78.12104360563906
10572,-209.41596150610755
10573,-354.3022169957899
10574,261.54958940727397
10575,252.78475303502256
10576,415.3327934963987
10577,-341.4106217749631
10578,-101.54306561728944
10579,-82.98003734434667
10580,-146.1918594508308
10581,-400.9570095088514
10582,114.68810161530709
10583,-318.4094491728419
10584,-27.128651113151903
10585,253.3920635503236
10586,-15.161597235909362
10587,490.2763101566997
10588,67.16055415516014
10589,-583.6536301606632
10590,566.829222780882
10591,-659.7840206113434
10592,-280.3445865766321
10593,-618.4849576034646
10594,-403.08152177208285
10595,52.580795867776544
10596,154.1372478179058
10597,-187.18724588645955
10598,45.064322864018834
10599,389.8698024589769
10600,497.49442770097374
10601,-172.60466145697023
10602,-199.4880483069124
10603,146.33213540458883
10604,-745.9314211823653
10605,-230.93578234679637
10606,-157.7376882351052
10607,170.55585672160703
10608,58.528195791274065
10609,21.778235377083888
10610,-33.84543238859586
10611,527.0115321450189
10612,370.35979324782113
10613,-83.70884929336671
10614,-297.86678182751814
10615,379.63004164090523
10616,-194.49981867886407
10617,-59.08115423924038
10618,-59.05074145608444
10619,-265.79533104064126
10620,-488.32421484496444
10621,-28.133316815095938
10622,-110.89724251664023
10623,642.5198198743151
10624,-25.104958245575034
10625,368.2746547201473
10626,274.79921352704224
10627,416.52612933638454
10628,110.57324867984335
10629,561.3783520521679
10630,497.1437621157776
10631,-201.60987734450953
10632,-370.052298261589
10633,731.0573724235985
10634,-380.13707915516903
10635,-200.60251550520954
10636,272.0860118937552
10637,269.8405899107627
10638,-243.56399508534562
10639,-80.64209434586901
10640,-467.977012898555
10641,384.10330917171495
10642,-158.51464076438197
10643,-321.14290897908165
10644,-72.30709812158432
10645,244.89650104863168
10646,-111.76687989927626
10647,-71.3035416162871
10648,-97.1490053451389
10649,387.9928529444637
10650,134.07976082545497
10651,-372.724539718345
10652,-153.89734891410578
10653,376.055724678307
10654,-45.06699972728215
10655,29.111024201617987
10656,-164.38841371392505
10657,291.3802875570236
10658,-389.64290898924685
10659,-145.45381366072758
10660,276.5061419927249
10661,-134.09381091719052
10662,82.94811155481142
10663,143.77337061052782
10664,230.85377823040892
10665,649.8980469913491
10666,188.10011410399238
10667,170.7722161437634
10668,-533.8474844790485
10669,-516.1349688253716
10670,-356.78697467216597
10671,480.903743205649
10672,-54.53599296167667
10673,-272.66057204038015
10674,-89.16369341976664
10675,-97.4000408249616
10676,-264.2980377506267
10677,-558.8516759610415
10678,-18.22317398982375
10679,238.6833785879812
10680,-107.49682687897591
10681,-439.7371496922756
10682,-366.08737762045064
10683,540.4744022919016
10684,-335.91922953999074
10685,128.9848136466244
10686,-360.4650592778854
10687,-211.0145865682001
10688,115.70383605399758
10689,-723.6333562247729
10690,380.8939221056097
10691,24.300969805754097
10692,-145.38761452740988
10693,-157.28295617853806
10694,134.10336003673058
10695,215.95710077116365
10696,-310.2061637343903
10697,18.018883693843037
10698,-287.16969472965764
10699,-244.82888943623942
10700,-126.15190632103082
10701,-276.8510336972014
10702,-63.90282319538471
10703,-268.29074198436433
10704,80.99060618707665
10705,135.49197649147902
10706,265.8617173707379
10707,290.1533893185738
10708,72.8575070698765
10709,-88.64501838284403
10710,-562.5238017086139
10711,-257.9685916645926
10712,-88.3281877322766
10713,-608.9048913545776
10714,16.64812984686796
10715,-117.99664144508776
10716,244.48813585825178
10717,60.961320646526275
10718,640.8504726114284
10719,15.073592658661639
10720,135.0064443047732
10721,39.52337453323243
10722,86.44560574134341
10723,20.33765461545471
10724,217.44242023198018
10725,-8.574845990248434
10726,172.39758731740005
10727,-326.00374877329193
10728,347.5813407240388
10729,128.9580390911471
10730,-379.7500886129542
10731,-134.70695705662678
10732,153.56888514342296
10733,-72.12278608897054
10734,183.3084883057275
10735,-456.53877619138086
10736,152.2753016259965
10737,-20.658280599071276
10738,245.62232835465858
10739,776.4009728233574
10740,-320.14345296022697
10741,-479.3197082847786
10742,-69.75434860290805
10743,-372.01045319605174
10744,397.2822473818078
10745,94.97293025154144
10746,-545.8700939849762
10747,92.71733084803301
10748,456.6232467986981
10749,140.3351962920401
10750,-542.6167845034435
10751,33.2561784730566
10752,237.54555311936727
10753,-260.5147806037748
10754,-227.74117804894536
10755,-18.37420794464451
10756,357.2320793577921
10757,234.16866322379454
10758,309.0494908647166
10759,109.41620907267925
10760,297.0462771953384
10761,431.28271868977356
10762,-285.9027541516843
10763,-461.12318506056477
10764,458.84116852029376
10765,-35.13247865793433
10766,-138.9667786727796
10767,435.8781113541398
10768,-327.55173248124356
10769,-16.17584222560191
10770,32.68738315097086
10771,-143.11036093613387
10772,-82.91163796819407
10773,-26.395849579090125
10774,-295.90654248376995
10775,-300.94455130927827
10776,-157.03746176056302
10777,-444.1054251705692
10778,55.54295923374441
10779,136.09573343373847
10780,-59.93423441413813
10781,774.786939355856
10782,-291.82146940254273
10783,449.65451335805346
10784,-231.20082491305317
10785,88.18058840405192
10786,511.6823816159461
10787,27.69891399185525
10788,69.71900343078609
10789,-684.0304286748213
10790,-181.165754189107
10791,-592.2856835316286
10792,-326.3723044913694
10793,527.5739554313386
10794,-175.98223228892618
10795,555.3273243262522
10796,-40.06219256947696
10797,-242.90961184425706
10798,466.4750098322106
10799,209.7265782177996
10800,112.47399028633873
10801,655.9597092112747
10802,-253.67288201365213
10803,-143.1400643690273
10804,261.90903344912545
10805,-51.43052462098915
10806,-646.5343714931223
10807,-114.11730645512885
10808,126.14931118008086
10809,204.59346285899602
10810,-300.39361365831377
10811,-415.6867458895392
10812,6.449152884280522
10813,72.8010777748294
10814,160.66087208145254
10815,249.3116892918178
10816,-248.28534524656357
10817,7.83062992261317
10818,-466.3838270166608
10819,290.1514440446011
10820,-309.0332065633402
10821,528.6916611956275
10822,372.49384793225397
10823,-328.0862663096866
10824,-94.65873407725094
10825,55.56919414045768
10826,67.3438241903174
10827,-533.6683812491319
10828,-128.1086335034483
10829,-542.9948584464202
10830,54.63463967257958
10831,182.6604348326788
10832,-41.29948573089165
10833,652.8127633917369
10834,-336.9657807378886
10835,99.96282019773778
10836,811.7900163367091
10837,-346.25211606529933
10838,103.69087960098398
10839,487.73608126333374
10840,120.89569101399128
10841,-324.3296740543692
10842,-136.4121297121469
10843,-41.924430030977135
10844,282.7029865802334
10845,345.62032897020515
10846,124.69798534752391
10847,-206.1133528337343
10848,155.93998583214162
10849,-443.7672299433853
10850,-273.3430034005979
10851,195.9503308185462
10852,-30.690040851399875
10853,86.5677865981537
10854,-312.21136188949765
10855,41.00524696145776
10856,307.67518019994793
10857,532.9059494214056
10858,260.1616805633809
10859,362.0055075337376
10860,101.32898120196654
10861,38.44129613989391
10862,20.267674753903293
10863,117.44024988074604
10864,573.691182707857
10865,-507.59205851450236
10866,-211.76962671045726
10867,-78.39989740428241
10868,-319.57376765957423
10869,-267.4465644183343
10870,-780.8570319676251
10871,50.22998055644291
10872,-298.5490108171675
10873,23.39238652311809
10874,-76.29059741014846
10875,-257.59747046425406
10876,171.56436509796623
10877,-121.60078316249025
10878,-451.3737768554309
10879,81.13533884268337
10880,-212.55249317142722
10881,-3.534927229095004
10882,-408.25548100018693
10883,-158.6513319446581
10884,238.39834201613166
10885,-133.03572327369824
10886,-266.0840826060651
10887,247.74270438194844
10888,347.9665442832381
10889,-511.3152428108675
10890,21.815871215018618
10891,-163.84140964229044
10892,-472.5608363970494
10893,-365.0082671512364
10894,272.4371379322405
10895,92.37376374891542
10896,491.8081456846519
10897,-200.03605813580992
10898,144.31490824987432
10899,-554.3580524200005
10900,-449.35755789415964
10901,565.0154801799613
10902,446.3187580746222
10903,309.69738818741365
10904,282.92794140775226
10905,176.19762818996756
10906,-315.1418517603811
10907,612.3377931152997
10908,274.25223124773174
10909,-19.43617305856523
10910,404.6254477705254
10911,47.26648142698506
10912,101.89624080960519
10913,98.14809562777769
10914,-231.35258244372204
10915,136.33612319164334
10916,-150.31005926794865
10917,461.1995499787889
10918,145.6901588842724
10919,-405.82374187556024
10920,-405.55256587509746
10921,213.67394365056126
10922,-204.80364027314403
10923,-118.57063791050876
10924,675.2302648290731
10925,145.16198786853397
10926,489.6870020199625
10927,-173.76557459369283
10928,89.69168465283656
10929,239.01179154231014
10930,-68.18000068660206
10931,93.66677561513221
10932,-196.5530172200858
10933,-711.7534447200957
10934,-104.15023991148932
10935,55.73003950123022
10936,74.24035058478697
10937,625.7495908769059
10938,234.98688486875454
10939,221.5929479387571
10940,61.93159175679436
10941,239.73644833443714
10942,-21.338081818317498
10943,180.16473629709094
10944,14.91862799549898
10945,-374.865688348252
10946,-397.51492885840435
10947,114.66690843216234
10948,-269.61622879894225
10949,0.13921221449103882
10950,-34.594846760693144
10951,72.73402122668064
10952,-188.805563139038
10953,-365.5336719234543
10954,-67.59552255426655
10955,19.501170139178726
10956,212.78259013823424
10957,170.72284688263196
10958,48.75605588201981
10959,-239.4465227916469
10960,409.73820515518025
10961,399.8680056503105
10962,18.693100459976648
10963,165.7669719598438
10964,-124.38945349671137
10965,54.99452321278754
10966,640.4320745648706
10967,7.578792735556021
10968,-265.04763041001155
10969,1.692733091093885
10970,18.517133621268144
10971,-248.85163930169327
10972,106.86193154650869
10973,251.63914312090958
10974,133.83773953640684
10975,-358.2669613769326
10976,426.2614473176426
10977,71.97842246974086
10978,-322.0875596252209
10979,438.84026750159495
10980,-40.13211449134104
10981,283.80356865292663
10982,-487.9061953325877
10983,-86.93302825214874
10984,-470.85015109169075
10985,73.14648277315248
10986,-688.3900989408
10987,392.47856756604097
10988,-328.6310374955384
10989,149.39160063469114
10990,321.7931147606067
10991,584.393087045064
10992,206.75729570024865
10993,36.54822599700813
10994,-37.77828521118797
10995,-551.0517094651385
10996,-107.8512038775708
10997,-176.80602795353204
10998,-356.88949117318356
10999,418.41458411247885
11000,-26.13349601698286
11001,-213.9095136280307
11002,246.57978881987782
11003,-32.011024949712706
11004,-126.73258849582571
11005,26.91449155762018
11006,198.9219737629528
11007,-18.84355441470646
11008,-119.51484607642223
11009,-389.9037605310751
11010,-149.50928607147952
11011,-308.96203021469466
11012,-478.77716041375396
11013,-616.7291412522807
11014,-25.890829611384476
11015,-133.1765903168635
11016,-633.0587252293222
11017,-32.26329474560741
11018,28.795819581694474
11019,-290.0013236406616
11020,-168.0249653920022
11021,-173.84102001973915
11022,107.27955415166467
11023,278.3287852070013
11024,164.73665181591318
11025,596.786019950617
11026,737.7802177171247
11027,-57.04439870388714
11028,-20.3819130278849
11029,193.11140830024647
11030,150.95242220368158
11031,-340.87792585586755
11032,207.55657024653837
11033,-27.6747261258921
11034,-146.9516573657135
11035,-121.88066829612649
11036,144.4795053298916
11037,333.20953167889684
11038,-452.51312096804674
11039,-208.53684674422328
11040,265.8449475236101
11041,-86.19645950050112
11042,-456.0106179223638
11043,-377.73004720142796
11044,277.55668897045496
11045,-98.28816556864513
11046,-258.67741823285127
11047,508.5130216465922
11048,-27.82946676741463
11049,-397.838225224189
11050,27.294231548042376
11051,55.46090696291222
11052,86.52443961502786
11053,-417.7182670641668
11054,265.07469217437017
11055,126.49537980057372
11056,-731.2337998933455
11057,26.76852907043195
11058,15.172424965473112
11059,603.1491770539623
11060,-68.51036908576049
11061,-630.158849738927
11062,391.4398950451714
11063,191.26739771271446
11064,-82.79915889804523
11065,874.2798355716841
11066,130.10220965607962
11067,24.82525762983832
11068,10.015684555530356
11069,407.55355195098605
11070,184.93372244983732
11071,699.4013403550857
11072,12.874182171249103
11073,-569.7950312054747
11074,-60.618267530273165
11075,-96.5894429258617
11076,19.660708357383925
11077,30.2259690500658
11078,-107.06858214835694
11079,-23.44815302330909
11080,-16.563489755114233
11081,18.76731799858635
11082,145.95038182220654
11083,-428.10275660092174
11084,-158.1747761103734
11085,-44.378080896788276
11086,-411.2997705448312
11087,218.42101808202554
11088,141.24530784475326
11089,316.63475597059175
11090,93.68023982535513
11091,154.1640540256551
11092,-132.92025023591003
11093,-293.87357139530764
11094,485.30634558787733
11095,-271.229481506856
11096,373.3831471784341
11097,-359.66959875632983
11098,-459.9923044506959
11099,209.0536985232832
11100,46.740083514876574
11101,-767.89654359918
11102,-153.9694668257062
11103,-66.68289246156874
11104,-15.94403508088726
11105,16.07598434500005
11106,157.0389367015742
11107,585.6578635592921
11108,-259.6381059793936
11109,264.4864666930862
11110,171.5586506995285
11111,182.06572554508475
11112,-336.88337336089137
11113,-403.2385387031547
11114,114.5777251079563
11115,161.8364434963895
11116,-628.0447010001058
11117,242.0117530553878
11118,362.86303611765436
11119,60.71370640424436
11120,-359.3112312132593
11121,-379.08187950572625
11122,237.8377849497886
11123,-293.4175091399262
11124,-397.4513792029836
11125,159.58885605132673
11126,365.03747521359605
11127,-720.6128464897367
11128,500.1648657714851
11129,-11.265810006164045
11130,-69.35501502523702
11131,250.86562155967889
11132,-169.30678540802504
11133,120.4372069269264
11134,-39.9531578253937
11135,-520.879065999746
11136,-631.1061053453739
11137,-189.45128724586812
11138,73.57078736644416
11139,39.63813193628211
11140,-459.83743877510494
11141,4.029071723496827
11142,-197.4488996568181
11143,62.389742569146165
11144,-186.44535236927103
11145,-133.60822019560226
11146,305.0229789528653
11147,-46.0224675921457
11148,-42.28147598500823
11149,-174.613423139781
11150,-221.81742427816724
11151,-177.5825537147677
11152,-1.6457791602114753
11153,92.19561472892687
11154,380.63664334812444
11155,5.176285533507688
11156,-43.26413786036031
11157,138.56909768313452
11158,-644.2373399718075
11159,-264.0526485409818
11160,388.0771113359533
11161,-314.5755039675315
11162,68.59577885369798
11163,313.9025059586703
11164,-174.13638000550083
11165,75.24506091716611
11166,-48.30049653479152
11167,366.3281349305426
11168,-300.9531752245199
11169,52.29547497280734
11170,199.7645085288459
11171,-291.4521388811778
11172,-221.25525714195135
11173,-347.63373665011375
11174,-203.16973722565973
11175,-377.92297544460456
11176,-39.05990123872162
11177,-27.65770898692346
11178,-4.840069011084459
11179,387.69317018167214
11180,173.07521100861612
11181,932.2704016789734
11182,-79.75948934966385
11183,140.8319773722506
11184,39.684029858127275
11185,443.52420804431443
11186,342.3599487202397
11187,-137.85795258406304
11188,596.3305304911737
11189,207.6469264235077
11190,-628.7444696897289
11191,498.51770649884554
11192,-157.93924874004938
11193,351.10783976574294
11194,21.71133353560044
11195,-147.8588200554938
11196,204.57246274928207
11197,29.47461824941351
11198,121.4339296412445
11199,-565.6199353865665
11200,-229.61058695852805
11201,-46.80447710874245
11202,686.9993413504845
11203,-439.3760081383574
11204,-564.3067809262285
11205,-449.4452387206127
11206,-187.0133755779538
11207,63.714470752306426
11208,226.53217961129099
11209,-238.26195886607584
11210,8.03175266796677
11211,-360.6886941851471
11212,-123.99311613868804
11213,-388.8646194630046
11214,21.025862631446202
11215,-301.5018712563047
11216,215.87740831289636
11217,403.51021004980043
11218,435.6976033569273
11219,-107.10092088372272
